"id","spouse_id","couple_id","idwife","idhusband","sex","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","labor_migrant_bari_in_bangladesh","years_of_education_wife","husband_occupation","years_of_education_husband","relocate_MI","institutionloan_vs_other","bank_vs_micro","husbandTravelINBangladesh","wifeTravelINBangladesh","wifeAbroadTravel","husbandAbroadTravel","listenRadio_h","useInternet_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","occupation_agriculture_dummy","occupation_mkt_connection","occupation_ses","age_wife","age_h","assetMobilePhone","assetSmartphone","assetComputer","assetElectricity","landOwnedFarmAmount","rowname","MI_geo_proximity","MI_economic_capital","MI_human_capital","MI_single_factor1","MI_single_factor2"
"0019881D-F4AF-ED46-A9F0-385A7E9C8EC4","0",1,"0019881D-F4AF-ED46-A9F0-385A7E9C8EC4",NA,0,6,100,652800,30000,2.83333333333333,1,6,0,0,4.0625,5.625,7.5,5.45454545454545,1.31868131868132,2.95081967213115,2.30769230769231,2.65193370165746,11.25,27.3809523809524,14,0,1,2,1,0,0,10,2,0,0,NA,NA,NA,NA,NA,0,0,1,65,NA,1,1,0,1,0,1,-0.324300938539895,1.53116766723484,-1.08503387547425,1.37902771586343,-0.355211682314399
"001E4F9D-80A6-E445-B3FC-2A5C6B336D10","0",2,"001E4F9D-80A6-E445-B3FC-2A5C6B336D10",NA,0,6,100,215400,2000,2.83333333333333,0,1,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,4.39024390243902,10,1.99170124481328,8.57142857142857,14.0243902439024,9,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,1,0,0,64,NA,1,0,0,1,0,2,-0.284017405544982,-0.700507490375811,-1.0167609009388,-0.909822202661788,-0.310776138313801
"00D5DBC0-55F3-9C46-91B7-CEEB0141CAA5","18776E1E-8C64-F047-987A-49F74B8D808E",27,"00D5DBC0-55F3-9C46-91B7-CEEB0141CAA5","18776E1E-8C64-F047-987A-49F74B8D808E",0,6,100,353000,65500,3.4,2,10,0,4,10.8333333333333,3.46153846153846,4.61538461538461,5.45454545454545,3.87096774193548,5.80645161290323,19.0909090909091,2.27488151658768,16.3636363636364,18.5483870967742,2,5,9,9,0,0,0,5,3,0,0,0,0,0,0,0,1,2,2,54,57,1,0,0,1,180,3,-0.169237015945923,1.21623626661862,0.194416411254826,1.28219523561228,-0.156859064558978
"015D90CB-26FF-A74B-8727-25D9D046530A","1171BC0A-57BF-544D-A9BD-6FCDDC194F8B",17,"1171BC0A-57BF-544D-A9BD-6FCDDC194F8B","015D90CB-26FF-A74B-8727-25D9D046530A",1,5,25,117784,25666.66667,17,0,1,0,0,5.90909090909091,2.90322580645161,1.31868131868132,3.75,7.5,2.95081967213115,3.44262295081967,1.99170124481328,11.25,35.9375,4,0,2,0,0,0,0,6,6,0,0,0,0,8400,0,1,0,0,0,57,57,1,0,0,1,0,4,-0.206337619067195,-1.18914841288095,-0.645633698582728,-1.30234849230175,-0.209197095714586
"016A9229-47B8-FA48-8923-5B5942062E72","546D3E99-49A8-6E41-97FD-DADA7082B3A8",151,"546D3E99-49A8-6E41-97FD-DADA7082B3A8","016A9229-47B8-FA48-8923-5B5942062E72",1,6,100,353320,55700,17,2,6,0,0,3.0952380952381,5.625,7.5,10,10.9090909090909,30,19.0909090909091,2.65193370165746,22.5,27.3809523809524,5,14,9,14,0,0,0,8,12,0,0,0,0,900,1,1,1,2,2,59,59,1,1,0,1,30,5,0.423680632124299,1.10049178368846,1.51313001390687,1.32995988248534,0.438042084090251
"017518A6-D5AA-2C46-8729-4D48B8F0A6CE","7B51E657-9E5B-4941-BC84-DB0F741B6E1D",275,"7B51E657-9E5B-4941-BC84-DB0F741B6E1D","017518A6-D5AA-2C46-8729-4D48B8F0A6CE",1,6,100,344300,12000,17,2,8,0,0,5.90909090909091,90,0.991735537190083,2.85714285714286,3.87096774193548,2.95081967213115,6.7741935483871,2.65193370165746,8.57142857142857,18.5483870967742,16,8,0,14,1,0,0,6,6,0,1,0,0,1800,0,0,1,0,0,68,68,1,0,0,1,0,6,-0.385148013971144,0.702988246957688,0.459784793889015,0.843112063339763,-0.385692021017299
"0178768C-E351-7843-A226-C6984596E710","5B93AB69-4195-F94A-A75A-ECD1B271FD1F",172,"0178768C-E351-7843-A226-C6984596E710","5B93AB69-4195-F94A-A75A-ECD1B271FD1F",0,6,100,149225,2800,17,1,5,0,0,4.0625,2.90322580645161,3.87096774193548,3.75,3.87096774193548,2.95081967213115,6.7741935483871,3.17880794701987,30,18.5483870967742,32,9,10,10,1,0,0,5,10,0,0,0,0,3600,0,0,1,3,3,31,44,1,0,0,1,0,7,-0.281812170751932,-0.477688151223051,1.81133241926919,-0.0322199486617923,-0.25026371943941
"01E73340-1692-CF48-AB0E-09833DEF3BEC","6749B5E5-8843-BD4B-94A5-6C5E10B0CD54",203,"6749B5E5-8843-BD4B-94A5-6C5E10B0CD54","01E73340-1692-CF48-AB0E-09833DEF3BEC",1,6,25,177875,26666.66667,8.5,0,6,0,0,3.0952380952381,1.47540983606557,1.9672131147541,5.45454545454545,4.61538461538461,2.95081967213115,13.125,3.17880794701987,8.57142857142857,9.42622950819672,3,0,1,0,0,1,0,1,0,0,0,0,0,600,0,1,0,0,1,47,47,1,0,0,1,40,8,-0.369354184214852,-0.416907673951902,-0.431012571097177,-0.396395201692098,-0.364908010091837
"0200D07A-7E2D-4FBE-9643-3FA1D0C49874","ED522F37-A3EE-AE46-A377-9BDC3C3D09AE",677,"ED522F37-A3EE-AE46-A377-9BDC3C3D09AE","0200D07A-7E2D-4FBE-9643-3FA1D0C49874",1,6,100,670775,36600,8.5,1,4,0,0,3.0952380952381,15,20,15,10.9090909090909,5.80645161290323,19.0909090909091,2.27488151658768,30,95.8333333333333,20,14,9,14,0,0,0,8,7,0,1,0,0,0,1,1,1,2,2,47,47,1,0,1,1,0,9,0.534700007220217,1.77287513834572,1.84859028405089,2.05373079818639,0.515946460212955
"0202845C-7E38-0543-B03D-3E80217C7E15","B5E6E374-B841-0442-8DDC-B7C7B9C60BCC",454,"B5E6E374-B841-0442-8DDC-B7C7B9C60BCC","0202845C-7E38-0543-B03D-3E80217C7E15",1,6,100,239080,13500,17,0,3,0,0,21.6666666666667,90,1.9672131147541,10,30,2.95081967213115,2.30769230769231,1.59468438538206,30,18.5483870967742,12,3,23,1,1,1,0,1,1,0,0,0,0,900,0,1,1,1,0,36,36,1,0,0,0,0,10,0.676571578232415,-0.639218157201408,0.297255048726862,-0.437319205866994,0.764308973085694
"02DC08C6-CD1A-3B44-B93F-A3ADE85B3BDD","77C3039A-7EC7-CF40-989F-17A41D4A62D4",263,"02DC08C6-CD1A-3B44-B93F-A3ADE85B3BDD","77C3039A-7EC7-CF40-989F-17A41D4A62D4",0,6,100,319820,60500,3.4,1,5,0,0,5.90909090909091,0.989010989010989,1.31868131868132,3.75,2.60869565217391,5.80645161290323,4.56521739130435,1.99170124481328,30,12.5,0,1,5,0,0,0,0,9,5,2,2,0,0,900,0,0,0,0,1,53,53,1,0,0,1,0,11,-0.278179354367336,0.18817396031689,-0.649065478121399,0.0349877985619573,-0.270013040969929
"030EA194-651A-8946-941E-206CC63BCAEB","B3E99AC9-E247-014B-B214-5F74B1D3F141",448,"030EA194-651A-8946-941E-206CC63BCAEB","B3E99AC9-E247-014B-B214-5F74B1D3F141",0,6,100,231025,40000,2.42857142857143,0,4,0,2,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,10.9090909090909,1.48760330578512,1.73553719008264,2.65193370165746,16.3636363636364,52.2727272727273,20,1,0,5,0,0,0,5,1,0,0,0,2,900,0,0,1,0,0,53,61,1,1,0,1,18,12,-0.01543539694099,0.162678213027826,-0.55245914897821,0.00849209726730005,-0.0145304746112236
"03109834-AB70-5743-8083-93570FA8DAE8","61F59CD7-AB2E-7C41-BF2A-E28F35E23200",191,"03109834-AB70-5743-8083-93570FA8DAE8","61F59CD7-AB2E-7C41-BF2A-E28F35E23200",0,5,100,96900,6000,8.5,0,4,0,0,10.8333333333333,4.28571428571429,5.71428571428571,2.85714285714286,5.71428571428571,3.52941176470588,3.44262295081967,3.17880794701987,30,27.3809523809524,18,4,4,6,0,0,0,4,4,0,8,0,0,900,0,1,1,1,0,46,48,1,0,0,1,10,13,-0.112214324164539,-0.891092991740425,0.422023824490762,-0.784168501720992,-0.0901126435342576
"03235896-F110-DC47-AD4A-9E8250B2B93D","0",3,"03235896-F110-DC47-AD4A-9E8250B2B93D",NA,0,6,75,173725,50166.66667,4.25,2,4,0,0,4.0625,2.90322580645161,3.87096774193548,5.45454545454545,2.60869565217391,2.95081967213115,19.0909090909091,2.65193370165746,11.25,95.8333333333333,13,4,0,0,0,0,0,10,11,0,0,NA,NA,NA,NA,NA,1,0,0,60,NA,1,0,0,1,36,14,-0.0814982143223293,-0.277739256974477,-0.463206784134918,-0.45639082073339,-0.131615130304582
"036B1777-78F2-0140-9036-51546D9271E1","A503409A-E351-8447-A922-1CF8638DD2DC",396,"036B1777-78F2-0140-9036-51546D9271E1","A503409A-E351-8447-A922-1CF8638DD2DC",0,6,100,559075,80000,8.5,2,7,0,0,5.90909090909091,5.625,7.5,5.45454545454545,3.87096774193548,4.39024390243902,19.0909090909091,1.32963988919668,16.3636363636364,18.5483870967742,6,2,0,6,0,0,0,3,2,0,1,0,0,420,0,0,1,0,0,55,60,1,1,1,1,0,15,-0.195817279634315,1.83922039331217,-0.205531698073088,1.78959119755723,-0.206281666232321
"03700B6C-520B-5F4E-B2D7-353FB9E41018","41B6B1F2-EC9F-4B48-BC80-62D04DBDA9CA",109,"41B6B1F2-EC9F-4B48-BC80-62D04DBDA9CA","03700B6C-520B-5F4E-B2D7-353FB9E41018",1,6,75,445370,65250,4.25,0,6,0,0,5.90909090909091,8.18181818181818,10.9090909090909,20,10.9090909090909,8.57142857142857,210,2.65193370165746,60,27.3809523809524,2,8,1,0,0,0,0,8,5,0,0,0,0,0,1,1,0,0,1,61,61,1,1,1,1,0,16,0.943665095260383,1.42865322323041,0.119570802898502,1.25745020178351,0.899604094955061
"03D1EE2F-AAEB-7443-89FA-25C9B8C64A19","0",4,"03D1EE2F-AAEB-7443-89FA-25C9B8C64A19",NA,0,4,100,160420,12500,4.25,1,2,0,0,7.22222222222222,2.19512195121951,2.92682926829268,6.66666666666667,5.71428571428571,8.57142857142857,35,480,16.3636363636364,18.5483870967742,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,62,NA,1,1,0,1,0,17,-0.0643995391572487,-0.797285796164209,-0.868740264516187,-1.00382116829356,-0.0758314577611293
"03E5D296-CE95-412A-8830-E2E14DA84844","9A6ED3CA-B21C-D245-BAED-A28DAD42C43C",362,"03E5D296-CE95-412A-8830-E2E14DA84844","9A6ED3CA-B21C-D245-BAED-A28DAD42C43C",0,5,75,298575,17633.33333,1.41666666666667,0,3,0,3,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,4.11764705882353,2.65193370165746,22.5,18.5483870967742,6,5,1,0,0,0,0,2,2,0,1,0,0,900,0,0,0,0,1,62,63,1,1,0,1,10.64,18,-0.244217175415271,0.174735768528384,-0.704198033477011,-0.166259314200434,-0.248675581672617
"04337336-BCF5-1449-8E35-EBFF3AAE55CE","0",5,"04337336-BCF5-1449-8E35-EBFF3AAE55CE",NA,0,5,100,106410,10500,17,1,2,0,0,10.8333333333333,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,5.80645161290323,10,1.99170124481328,8.57142857142857,18.5483870967742,8,5,12,0,0,0,0,4,2,0,0,NA,NA,NA,NA,NA,1,1,2,41,NA,1,0,0,1,0,19,-0.260668596542723,-1.21391294090079,0.439272103725891,-1.10541398936133,-0.259031056244249
"0463400E-A1C2-224E-8325-2E430A6ABB77","3718CFBB-6898-465A-AF57-B2808ACA7B64",85,"3718CFBB-6898-465A-AF57-B2808ACA7B64","0463400E-A1C2-224E-8325-2E430A6ABB77",1,5,100,122462,9000,17,2,3,0,0,2.09677419354839,2.90322580645161,3.87096774193548,20,20,30,6.7741935483871,2.27488151658768,60,27.3809523809524,0,8,8,7,0,1,0,4,6,1,0,0,0,1800,0,1,1,1,1,57,57,1,1,0,1,0,20,0.91925271155507,-0.521640362237338,0.72604516769193,-0.424721342050028,0.979314054896211
"048AA5B0-AA47-6B41-A1D1-050BB85D70FD","0",6,"048AA5B0-AA47-6B41-A1D1-050BB85D70FD",NA,0,6,100,130965,63000,2.42857142857143,1,3,0,1,21.6666666666667,2.90322580645161,3.87096774193548,10,5.71428571428571,8.57142857142857,19.0909090909091,2.65193370165746,30,27.3809523809524,20,5,10,6,1,1,1,16,11,0,8,NA,NA,NA,NA,NA,1,3,3,53,NA,0,1,0,1,0,21,0.219559894765478,-0.0014143888140667,0.226606576934815,-0.065156806575553,0.212728578926894
"04953CAB-14FB-2A44-8AAB-9348634CE657","B6003560-C93D-9043-BECD-92736CBE9AF8",457,"04953CAB-14FB-2A44-8AAB-9348634CE657","B6003560-C93D-9043-BECD-92736CBE9AF8",0,6,100,329850,25000,5.66666666666667,1,6,0,0,10.8333333333333,5.625,7.5,3.75,4.61538461538461,6.92307692307692,5.83333333333333,1.99170124481328,30,22.1153846153846,7,7,9,0,0,0,0,16,8,0,0,0,0,0,0,0,1,2,2,46,51,1,1,0,1,0,22,-0.0686727318703988,0.449618865744096,0.529611223586549,0.576204349894734,-0.0569567231319146
"04E00B0C-3CD2-5F46-BE7F-DA6CF40DCF65","B667401A-267E-734D-B43E-866C1D352677",460,"B667401A-267E-734D-B43E-866C1D352677","04E00B0C-3CD2-5F46-BE7F-DA6CF40DCF65",1,6,50,317125,1250,1.88888888888889,0,3,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,19.0909090909091,2.65193370165746,8.57142857142857,12.5,0,0,1,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,1,56,56,1,0,0,1,0,23,-0.133015311606835,-0.207292460172283,-0.970953079014731,-0.385482278824756,-0.160284140061392
"0542540B-4CD8-0547-8B67-9916E3E1102F","49EE0A30-FC1F-8943-BDC4-5D0CDCCC1790",123,"0542540B-4CD8-0547-8B67-9916E3E1102F","49EE0A30-FC1F-8943-BDC4-5D0CDCCC1790",0,6,75,165070,32000,4.25,2,5,0,0,10.8333333333333,2.90322580645161,3.87096774193548,2.85714285714286,3.87096774193548,8.57142857142857,10,3.96694214876033,8.57142857142857,52.2727272727273,2,1,2,0,0,1,0,3,3,0,0,0,2,0,0,1,0,0,0,44,47,1,0,0,1,0,24,-0.109468180981853,-0.515714862772211,-0.342747416821322,-0.533359067568019,-0.128304686263997
"05973754-27A6-1E4F-96B5-1AD53A56B667","D2CFF3E7-88E0-0F43-9297-E31D9F931DBF",579,"05973754-27A6-1E4F-96B5-1AD53A56B667","D2CFF3E7-88E0-0F43-9297-E31D9F931DBF",0,6,100,458140,142000,4.25,2,7,0,1,3.0952380952381,8.18181818181818,10.9090909090909,10,7.5,2.95081967213115,19.0909090909091,2.65193370165746,30,35.9375,45,12,9,12,0,0,0,7,6,0,0,0,0,4500,0,0,1,2,2,49,58,1,1,0,1,100,25,0.0445929175639671,1.98116310143286,1.11244344711469,1.97378698030856,0.0631877223326625
"05C58388-D7A4-6843-B3F1-C8F975C3D744","4856779A-5560-3B46-AD7E-E9D397D0F931",119,"05C58388-D7A4-6843-B3F1-C8F975C3D744","4856779A-5560-3B46-AD7E-E9D397D0F931",0,6,75,132820,6291.666667,5.66666666666667,1,5,0,2,4.0625,8.18181818181818,10.9090909090909,5.45454545454545,3.87096774193548,5.80645161290323,3.44262295081967,1.32963988919668,16.3636363636364,52.2727272727273,2,10,10,14,0,0,0,8,2,0,0,0,1,900,0,0,1,3,3,38,47,1,0,0,0,0,26,-0.112142195706779,-0.316508012895933,1.75631991900622,0.0646088974055676,-0.113087301794435
"0638F7C6-FAB6-A746-A1A4-B920CB99F867","4B45F529-6DB8-9743-B1E4-9081B85D1317",129,"4B45F529-6DB8-9743-B1E4-9081B85D1317","0638F7C6-FAB6-A746-A1A4-B920CB99F867",1,6,100,274975,25000,17,0,3,0,0,4.0625,4.28571428571429,5.71428571428571,8.57142857142857,10.9090909090909,30,35,2.65193370165746,30,35.9375,0,7,9,6,1,0,0,6,4,0,0,0,0,1800,0,0,1,2,2,48,48,1,0,0,1,9,27,0.498159081695976,-0.220193331190973,0.840938772734193,0.00834569511014923,0.507222628274737
"0735734C-28FA-5C49-B3B3-4BC30C9EFE0C","B019DBE8-33AA-1F48-B9BE-7085D6C4FCE8",429,"B019DBE8-33AA-1F48-B9BE-7085D6C4FCE8","0735734C-28FA-5C49-B3B3-4BC30C9EFE0C",1,5,100,309645,0,5.66666666666667,0,2,0,0,2.09677419354839,4.28571428571429,5.71428571428571,1.93548387096774,5.71428571428571,8.57142857142857,6.7741935483871,2.65193370165746,8.57142857142857,27.3809523809524,0,1,10,9,1,1,1,3,0,0,1,0,0,140,0,0,1,3,3,45,45,1,1,0,0,0,28,-0.245341640188999,-0.201128521122366,0.401095403753411,0.027655730653575,-0.24461089747459
"0735D547-A42C-5D41-9FE1-9625A30CECFF","71B7065A-A684-5640-9D11-8C420CAED24E",233,"71B7065A-A684-5640-9D11-8C420CAED24E","0735D547-A42C-5D41-9FE1-9625A30CECFF",1,6,75,161025,20833.33333,8.5,1,5,0,0,3.0952380952381,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,19.0909090909091,2.65193370165746,6.92307692307692,14.0243902439024,13,5,4,2,0,0,0,10,2,0,0,0,0,900,0,0,1,1,0,54,54,1,1,0,0,0,29,-0.304155452760769,-0.162923279413352,0.145840951511459,-0.11279169897946,-0.315660202419421
"074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE","274ED237-949D-944D-A0C6-3D67826ECCD7",47,"074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE","274ED237-949D-944D-A0C6-3D67826ECCD7",0,6,25,303825,40683.33333,1.41666666666667,1,6,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,5.71428571428571,2.95081967213115,2.30769230769231,1.77121771217712,8.57142857142857,9.42622950819672,3,0,1,5,1,1,0,5,5,0,0,0,0,0,0,1,0,0,1,67,74,1,1,0,1,32,30,-0.294980099661665,0.771350548211198,-1.26202820044715,0.434537727526599,-0.304060885911516
"07912EE6-0285-4048-9223-1B307628C02E","0",7,"07912EE6-0285-4048-9223-1B307628C02E",NA,0,6,100,359195,90550,1.7,1,5,0,0,1.0655737704918,1.47540983606557,1.9672131147541,1.93548387096774,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,5.80645161290323,18.5483870967742,12,5,0,5,0,0,0,8,7,0,1,NA,NA,NA,NA,NA,1,0,0,67,NA,1,0,0,1,6,31,-0.409481615718489,0.82092105342764,-0.711648585195316,0.490147588694009,-0.420548949441481
"07D320AF-3E76-1A43-88F4-2FC765780D48","30504A03-9023-834D-B146-86477580AD81",65,"07D320AF-3E76-1A43-88F4-2FC765780D48","30504A03-9023-834D-B146-86477580AD81",0,6,100,319450,45000,3.4,0,5,0,2,7.22222222222222,4.09090909090909,5.45454545454545,10,7.5,2.22222222222222,10,2.27488151658768,8.57142857142857,18.5483870967742,4,5,9,0,0,0,0,2,2,0,2,0,0,0,0,1,1,2,2,41,48,1,1,0,1,30,32,-0.135714080777946,0.40949828324995,0.265617968460943,0.476051638470565,-0.131533016683915
"086650F0-9323-AC45-8619-68599A4BE2ED","99C80A64-7058-914B-A7EF-115344A85524",360,"086650F0-9323-AC45-8619-68599A4BE2ED","99C80A64-7058-914B-A7EF-115344A85524",0,5,100,168500,31000,5.66666666666667,1,5,0,0,4.0625,90,1.9672131147541,3.75,1.9672131147541,2.95081967213115,3.44262295081967,1.99170124481328,11.25,9.42622950819672,0,5,0,5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,58,62,1,0,0,0,18,33,-0.46055941693139,-0.377400860123331,-0.0370696322519325,-0.434038789586271,-0.456846922221697
"088850A9-DE8C-7349-932E-E1E370A38076","AEDAB195-1B88-0B4C-AE71-2A2D618D222F",425,"088850A9-DE8C-7349-932E-E1E370A38076","AEDAB195-1B88-0B4C-AE71-2A2D618D222F",0,6,100,54780,15000,8.5,0,5,0,0,10.8333333333333,1.95652173913043,2.60869565217391,10,3.87096774193548,5.80645161290323,1.73553719008264,1.59468438538206,5.80645161290323,18.5483870967742,5,8,5,0,0,0,0,6,9,0,0,0,0,72000,0,0,0,0,1,42,45,1,0,0,0,0,34,-0.198472136742908,-0.855243234022401,0.579305804529207,-0.762587572979176,-0.201896052283143
"08B360C1-D860-FA4E-952A-945A3446D9D1","0",8,"08B360C1-D860-FA4E-952A-945A3446D9D1",NA,0,5,100,429050,1800,3.4,1,5,0,0,5.90909090909091,8.18181818181818,10.9090909090909,5.45454545454545,1.9672131147541,2.95081967213115,52.5,2.65193370165746,16.3636363636364,9.42622950819672,7,0,10,10,0,0,0,4,4,0,0,NA,NA,NA,NA,NA,1,3,3,57,NA,0,1,0,1,0,35,-0.193282510436764,0.597448556470644,-0.0945576561919653,0.724312576180314,-0.214583162685585
"08C490B8-8D54-A647-853F-31C05F5B472F","77C17294-15F2-A74F-BF4E-467F294E3222",262,"08C490B8-8D54-A647-853F-31C05F5B472F","77C17294-15F2-A74F-BF4E-467F294E3222",0,5,75,200500,6666.666667,8.5,1,1,0,0,10.8333333333333,90,1.9672131147541,1.93548387096774,0.991735537190083,0.994475138121547,6.7741935483871,3.96694214876033,5.80645161290323,18.5483870967742,5,9,1,10,1,0,0,7,2,0,1,0,0,900,0,0,0,0,1,38,39,1,0,0,1,30,36,-0.456942686650004,-0.730770104209924,1.13747093386364,-0.580292301833242,-0.459194209589086
"094D6542-1E2E-8948-A91F-61E5CC5A221E","0",9,"094D6542-1E2E-8948-A91F-61E5CC5A221E",NA,0,6,100,291200,45000,2.83333333333333,1,3,0,1,5.90909090909091,2.90322580645161,3.87096774193548,7.5,3.87096774193548,5.80645161290323,10,2.65193370165746,8.57142857142857,18.5483870967742,3,9,10,10,0,0,0,2,3,0,2,NA,NA,NA,NA,NA,1,3,3,46,NA,1,1,0,1,48,37,-0.245134280750836,0.499316571189307,1.03127243866082,0.626910774984581,-0.250583444623876
"096A33E1-1B78-0949-AF80-712D443FBC44","6BA32766-424C-5646-AB74-A08D1C154D87",216,"6BA32766-424C-5646-AB74-A08D1C154D87","096A33E1-1B78-0949-AF80-712D443FBC44",1,6,50,223500,16666.66667,4.25,0,5,0,0,10.8333333333333,1.95652173913043,2.60869565217391,6.66666666666667,5.71428571428571,8.57142857142857,13.125,2.65193370165746,20,27.3809523809524,0,1,9,1,0,0,0,5,1,0,1,0,0,2700,0,0,1,2,2,51,51,1,0,0,1,18,38,-0.0326296079572024,-0.314446414007873,-0.233597290926029,-0.244789863212101,-0.0333895980589038
"09A1E8E3-FCEA-B448-82D5-66C63802F970","ABDD900B-1AAA-0D4A-B5E2-BE8654C40525",412,"09A1E8E3-FCEA-B448-82D5-66C63802F970","ABDD900B-1AAA-0D4A-B5E2-BE8654C40525",0,6,0,231675,21333.33333,8.5,1,5,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,35,2.65193370165746,30,9.42622950819672,1,0,1,4,0,1,0,1,1,0,0,0,0,1200,0,1,0,0,1,55,59,1,0,0,1,0,39,-0.0153793436997329,-0.252961488375734,-0.462254376084517,-0.267919304665071,-0.0214480807418702
"09C28ADF-3CA5-0548-83C0-0DA603C3E50A","7119B302-88E6-C442-8165-CE6D842F0331",231,"7119B302-88E6-C442-8165-CE6D842F0331","09C28ADF-3CA5-0548-83C0-0DA603C3E50A",1,5,100,354175,3500,8.5,1,3,0,0,10.8333333333333,90,1.9672131147541,10,1.9672131147541,1.97802197802198,19.0909090909091,2.65193370165746,30,6.31868131868132,8,2,6,3,0,1,0,2,2,0,1,0,0,900,0,1,0,0,1,72,72,1,1,0,1,0,40,-0.168118076568789,0.123302400831937,-0.725183912598613,-0.0299275379768387,-0.18364264648513
"09D5EFC6-947E-D648-B633-169D3A6255F8","E65E11BB-9AA5-A24C-A9C7-64C8F32ED545",660,"09D5EFC6-947E-D648-B633-169D3A6255F8","E65E11BB-9AA5-A24C-A9C7-64C8F32ED545",0,6,100,237250,36833.33333,8.5,1,6,0,0,2.09677419354839,90,1.9672131147541,1.93548387096774,1.9672131147541,2.95081967213115,1.73553719008264,1.99170124481328,5.80645161290323,18.5483870967742,11,9,10,12,0,1,1,4,4,0,0,0,1,3600,1,1,1,3,3,51,57,1,1,0,1,39,41,-0.515095225612063,0.54073345816029,1.20509262651651,0.798079369217274,-0.512270589191692
"09DED313-18D4-394F-A9C2-50E410FE17F7","C09E7A6A-2AE8-724C-BD76-32ACA6406329",513,"09DED313-18D4-394F-A9C2-50E410FE17F7","C09E7A6A-2AE8-724C-BD76-32ACA6406329",0,6,75,221740,16458.33333,17,0,5,0,0,2.09677419354839,2.19512195121951,2.92682926829268,1.93548387096774,3.87096774193548,5.80645161290323,4.56521739130435,2.65193370165746,5.80645161290323,18.5483870967742,10,9,23,9,1,0,0,6,2,0,0,0,0,1800,1,1,1,1,0,38,53,1,1,0,0,0,42,-0.412371612256483,0.0743052220158225,1.2984735340723,0.357031486147942,-0.404322960698048
"0A5A3A45-A382-EF4A-A7CD-7C8FB446FC91","C1D66FB4-90AB-3E4C-9EBD-6D28C43C2BB5",520,"0A5A3A45-A382-EF4A-A7CD-7C8FB446FC91","C1D66FB4-90AB-3E4C-9EBD-6D28C43C2BB5",0,6,75,352975,39166.66667,1.7,1,7,0,2,10.8333333333333,8.18181818181818,10.9090909090909,5.45454545454545,5.71428571428571,5.80645161290323,5.1219512195122,2.65193370165746,8.57142857142857,18.5483870967742,5,0,10,5,0,0,0,8,1,0,0,0,0,1800,0,1,1,3,3,59,62,1,1,0,1,0,43,-0.105043922622072,0.893143381478922,-0.646601521515037,0.827076576429504,-0.115871668251448
"0AD825DB-3DD8-8C43-8EDE-CF030F6098EF","0",10,"0AD825DB-3DD8-8C43-8EDE-CF030F6098EF",NA,0,6,100,87980,12000,3.4,0,2,0,0,4.0625,4.28571428571429,5.71428571428571,3.75,3.87096774193548,5.80645161290323,3.44262295081967,1.99170124481328,11.25,18.5483870967742,2,1,9,0,0,0,0,2,6,0,0,NA,NA,NA,NA,NA,1,2,2,58,NA,1,0,0,1,20,44,-0.290689029145931,-0.955187264480756,-0.470218827109711,-1.02241375003944,-0.304054396884138
"0ADE1685-655F-754F-A83E-4B72CECB364A","0",11,"0ADE1685-655F-754F-A83E-4B72CECB364A",NA,0,6,75,307100,35000,8.5,1,7,0,1,2.09677419354839,2.90322580645161,3.87096774193548,1.93548387096774,1.9672131147541,2.95081967213115,6.7741935483871,1.59468438538206,30,9.42622950819672,5,5,12,7,0,1,0,3,3,0,1,NA,NA,NA,NA,NA,1,1,2,32,NA,1,1,0,0,240,45,-0.412145839097793,0.744902670353295,0.81084296741061,0.929373206773878,-0.377627396580821
